Cluster_ID,date_ym,ConceptId_2,ConceptId_Description_2,_grp,n_codes,records_month,Cluster_Desc,Cluster_Category,n_code,records_total,individuals,pre_1990_n_pct
BMI_COD,01/07/1994,48499001,48499001: Increased body mass index (finding),6,null,8095,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,15,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,250,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1994,162690006,162690006: On examination - obese (finding),9,null,95,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1994,0,Other codes (31),99,31,1230,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,60621009,60621009: Body mass index (observable entity),1,null,164770,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1660,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3135,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,35425004,35425004: Normal body mass index (finding),4,null,12915,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,45,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,48499001,48499001: Increased body mass index (finding),6,null,6390,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,25,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,245,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,162690006,162690006: On examination - obese (finding),9,null,95,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1994,0,Other codes (31),99,31,1250,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,60621009,60621009: Body mass index (observable entity),1,null,171145,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1800,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3605,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,35425004,35425004: Normal body mass index (finding),4,null,13785,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,45,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,48499001,48499001: Increased body mass index (finding),6,null,6785,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,265,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,162690006,162690006: On examination - obese (finding),9,null,110,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1994,0,Other codes (31),99,31,1235,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,60621009,60621009: Body mass index (observable entity),1,null,156225,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1775,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3600,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,35425004,35425004: Normal body mass index (finding),4,null,12140,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,40,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,48499001,48499001: Increased body mass index (finding),6,null,5805,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,15,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,250,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,162690006,162690006: On examination - obese (finding),9,null,85,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1994,0,Other codes (31),99,31,1060,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,60621009,60621009: Body mass index (observable entity),1,null,172835,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1845,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3920,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,35425004,35425004: Normal body mass index (finding),4,null,12955,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,55,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,48499001,48499001: Increased body mass index (finding),6,null,6370,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,270,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,162690006,162690006: On examination - obese (finding),9,null,95,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/11/1994,0,Other codes (31),99,31,1150,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,60621009,60621009: Body mass index (observable entity),1,null,132390,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1440,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3135,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,35425004,35425004: Normal body mass index (finding),4,null,10220,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,45,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,48499001,48499001: Increased body mass index (finding),6,null,4930,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,310252000,310252000: Body mass index less than 20 (finding),8,null,230,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,162690006,162690006: On examination - obese (finding),9,null,70,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/12/1994,0,Other codes (31),99,31,915,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,60621009,60621009: Body mass index (observable entity),1,null,200290,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,2940,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,5300,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,35425004,35425004: Normal body mass index (finding),4,null,15420,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,125,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,48499001,48499001: Increased body mass index (finding),6,null,7815,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,60,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,335,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,162690006,162690006: On examination - obese (finding),9,null,285,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/01/1995,0,Other codes (31),99,31,1405,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,60621009,60621009: Body mass index (observable entity),1,null,192690,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,2385,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,4790,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,35425004,35425004: Normal body mass index (finding),4,null,15005,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,75,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,48499001,48499001: Increased body mass index (finding),6,null,7575,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,25,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,325,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,162690006,162690006: On examination - obese (finding),9,null,95,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/02/1995,0,Other codes (31),99,31,1340,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,60621009,60621009: Body mass index (observable entity),1,null,218055,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,2735,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,5810,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,35425004,35425004: Normal body mass index (finding),4,null,17680,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,70,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,48499001,48499001: Increased body mass index (finding),6,null,8235,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,365,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,162690006,162690006: On examination - obese (finding),9,null,110,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/03/1995,0,Other codes (31),99,31,1395,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,60621009,60621009: Body mass index (observable entity),1,null,149520,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1825,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3435,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,35425004,35425004: Normal body mass index (finding),4,null,10740,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,35,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,48499001,48499001: Increased body mass index (finding),6,null,5095,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,215,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,162690006,162690006: On examination - obese (finding),9,null,80,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/04/1995,0,Other codes (31),99,31,985,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,60621009,60621009: Body mass index (observable entity),1,null,180145,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,2265,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,4040,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,35425004,35425004: Normal body mass index (finding),4,null,12200,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,40,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,48499001,48499001: Increased body mass index (finding),6,null,5720,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,25,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,290,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,162690006,162690006: On examination - obese (finding),9,null,100,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/05/1995,0,Other codes (31),99,31,1140,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,60621009,60621009: Body mass index (observable entity),1,null,186655,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,2100,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,4350,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,35425004,35425004: Normal body mass index (finding),4,null,12955,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,70,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,48499001,48499001: Increased body mass index (finding),6,null,5875,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,25,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,320,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,162690006,162690006: On examination - obese (finding),9,null,95,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/06/1995,0,Other codes (31),99,31,1135,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,60621009,60621009: Body mass index (observable entity),1,null,170275,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1940,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3755,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,35425004,35425004: Normal body mass index (finding),4,null,11905,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,55,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,48499001,48499001: Increased body mass index (finding),6,null,5340,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,15,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,320,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,162690006,162690006: On examination - obese (finding),9,null,100,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/07/1995,0,Other codes (31),99,31,1090,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,60621009,60621009: Body mass index (observable entity),1,null,164820,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1720,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3710,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,35425004,35425004: Normal body mass index (finding),4,null,11365,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,30,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,48499001,48499001: Increased body mass index (finding),6,null,5095,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,15,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,255,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,162690006,162690006: On examination - obese (finding),9,null,85,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/08/1995,0,Other codes (31),99,31,1190,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,60621009,60621009: Body mass index (observable entity),1,null,170200,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1810,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3670,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,35425004,35425004: Normal body mass index (finding),4,null,11695,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,412768003,412768003: Body mass index 20-24 - normal (finding),5,null,50,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,48499001,48499001: Increased body mass index (finding),6,null,5360,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,408512008,408512008: Body mass index 40+ - severely obese (finding),7,null,20,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,310252000,310252000: Body mass index less than 20 (finding),8,null,310,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,162690006,162690006: On examination - obese (finding),9,null,85,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/09/1995,0,Other codes (31),99,31,1275,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1995,60621009,60621009: Body mass index (observable entity),1,null,168100,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1995,162864005,162864005: Body mass index 30+ - obesity (finding),2,null,1720,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1995,162863004,162863004: Body mass index 25-29 - overweight (finding),3,null,3390,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
BMI_COD,01/10/1995,35425004,35425004: Normal body mass index (finding),4,null,10800,Body mass index (BMI) codes,Observation measurement assessment and screening,40,"347,143,055",50034415,"252,090 (0.07%)"
