archived_on,date_ym,n,n_id,n_id_distinct,dataset
2024-12-02,2022-03,4255.0,4230.0,4130.0,chess
2024-12-02,2022-04,3090.0,3080.0,3010.0,chess
2024-12-02,2022-05,1215.0,1205.0,1160.0,chess
2024-12-02,2022-06,1915.0,1905.0,1865.0,chess
2024-12-02,2022-07,2875.0,2850.0,2770.0,chess
2024-12-02,2022-08,1350.0,1345.0,1305.0,chess
2024-12-02,2022-09,1445.0,1440.0,1415.0,chess
2024-12-02,2022-10,1420.0,1415.0,1370.0,chess
2024-12-02,2022-11,760.0,760.0,745.0,chess
2024-12-02,2022-12,1435.0,1430.0,1395.0,chess
2024-12-02,2023-01,1070.0,1065.0,1045.0,chess
2024-12-02,2023-02,1030.0,1025.0,1015.0,chess
2024-12-02,2023-03,220.0,220.0,220.0,chess
2023-03-31,2020-09,11075.0,11075.0,11035.0,covid_antibody_testing_pillar3
2023-03-31,2020-10,87570.0,87570.0,86995.0,covid_antibody_testing_pillar3
2023-03-31,2020-11,72405.0,72405.0,71815.0,covid_antibody_testing_pillar3
2023-03-31,2020-12,37715.0,37715.0,37555.0,covid_antibody_testing_pillar3
2023-03-31,2021-01,60175.0,60175.0,59720.0,covid_antibody_testing_pillar3
2023-03-31,2021-02,28135.0,28135.0,27920.0,covid_antibody_testing_pillar3
2023-03-31,2021-03,12135.0,12135.0,12040.0,covid_antibody_testing_pillar3
2023-03-31,2021-04,10525.0,10525.0,10440.0,covid_antibody_testing_pillar3
2023-03-31,2021-05,13745.0,13745.0,13610.0,covid_antibody_testing_pillar3
2023-03-31,2021-06,23790.0,23790.0,23595.0,covid_antibody_testing_pillar3
2023-03-31,2021-07,49720.0,49720.0,49440.0,covid_antibody_testing_pillar3
2023-03-31,2021-08,73255.0,73255.0,60545.0,covid_antibody_testing_pillar3
2023-03-31,2021-09,103930.0,103930.0,73870.0,covid_antibody_testing_pillar3
2023-03-31,2021-10,162235.0,162235.0,113950.0,covid_antibody_testing_pillar3
2023-03-31,2021-11,67275.0,67275.0,48280.0,covid_antibody_testing_pillar3
2023-03-31,2021-12,53000.0,53000.0,38665.0,covid_antibody_testing_pillar3
2023-03-31,2022-01,63870.0,63870.0,42390.0,covid_antibody_testing_pillar3
2023-03-31,2022-02,10030.0,10030.0,7660.0,covid_antibody_testing_pillar3
2023-03-31,2022-03,4860.0,4860.0,4850.0,covid_antibody_testing_pillar3
2024-02-27,0002-04,255.0,255.0,255.0,covid_antigen_testing_pillar2
2024-02-27,0002-05,3755.0,3755.0,3735.0,covid_antigen_testing_pillar2
2024-02-27,2010-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-07,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-09,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-10,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2011-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-01,60.0,60.0,60.0,covid_antigen_testing_pillar2
2024-02-27,2012-02,30.0,30.0,30.0,covid_antigen_testing_pillar2
2024-02-27,2012-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-05,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-09,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2012-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2013-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2013-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2013-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2013-09,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2013-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-05,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-09,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-10,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2014-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-04,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2015-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-05,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-10,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2016-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-05,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-07,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2017-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-04,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-07,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-10,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2018-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-01,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-02,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-03,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-04,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-06,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-07,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-08,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-09,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-10,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-11,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2019-12,10.0,10.0,10.0,covid_antigen_testing_pillar2
2024-02-27,2020-01,1735.0,1730.0,1730.0,covid_antigen_testing_pillar2
2024-02-27,2020-02,295.0,295.0,295.0,covid_antigen_testing_pillar2
2024-02-27,2020-03,75.0,75.0,75.0,covid_antigen_testing_pillar2
2024-02-27,2020-04,130540.0,130165.0,128650.0,covid_antigen_testing_pillar2
2024-02-27,2020-05,1029585.0,1029020.0,966550.0,covid_antigen_testing_pillar2
2024-02-27,2020-06,1169895.0,1169745.0,1077090.0,covid_antigen_testing_pillar2
2024-02-27,2020-07,1860995.0,1860995.0,1520510.0,covid_antigen_testing_pillar2
2024-02-27,2020-08,2710540.0,2710540.0,2139035.0,covid_antigen_testing_pillar2
2024-02-27,2020-09,3845940.0,3845940.0,2827605.0,covid_antigen_testing_pillar2
2024-02-27,2020-10,4991145.0,4991145.0,3579485.0,covid_antigen_testing_pillar2
2024-02-27,2020-11,5533425.0,5533425.0,3891305.0,covid_antigen_testing_pillar2
2024-02-27,2020-12,7932055.0,7931710.0,5499595.0,covid_antigen_testing_pillar2
2024-02-27,2021-01,1.282025E7,1.2815975E7,6877740.0,covid_antigen_testing_pillar2
2024-02-27,2021-02,1.3437085E7,1.3433635E7,5071830.0,covid_antigen_testing_pillar2
2024-02-27,2021-03,3.2729735E7,3.271642E7,9387525.0,covid_antigen_testing_pillar2
2024-02-27,2021-04,2.531575E7,2.5315715E7,7571085.0,covid_antigen_testing_pillar2
2024-02-27,2021-05,2.4996215E7,2.49962E7,7420715.0,covid_antigen_testing_pillar2
2024-02-27,2021-06,2.5361005E7,2.5360975E7,8393385.0,covid_antigen_testing_pillar2
2024-02-27,2021-07,2.700384E7,2.700382E7,1.0204875E7,covid_antigen_testing_pillar2
2024-02-27,2021-08,2.0552285E7,2.0552265E7,8036280.0,covid_antigen_testing_pillar2
2024-02-27,2021-09,2.807438E7,2.807438E7,1.080022E7,covid_antigen_testing_pillar2
2024-02-27,2021-10,2.428169E7,2.428169E7,9400665.0,covid_antigen_testing_pillar2
2024-02-27,2021-11,2.433799E7,2.433799E7,9240765.0,covid_antigen_testing_pillar2
2024-02-27,2021-12,3.8261245E7,3.8261245E7,1.3625675E7,covid_antigen_testing_pillar2
2024-02-27,2022-01,3.9502365E7,3.9502365E7,1.2492475E7,covid_antigen_testing_pillar2
2024-02-27,2022-02,2.164476E7,2.164476E7,6615985.0,covid_antigen_testing_pillar2
2024-02-27,2022-03,1.825212E7,1.825212E7,5587605.0,covid_antigen_testing_pillar2
2024-02-27,2022-04,8944625.0,8944625.0,2817925.0,covid_antigen_testing_pillar2
2024-02-27,2022-05,4980710.0,4980710.0,1557745.0,covid_antigen_testing_pillar2
2024-02-27,2022-06,4253425.0,4253425.0,1458485.0,covid_antigen_testing_pillar2
2024-02-27,2022-07,4968475.0,4968475.0,1646190.0,covid_antigen_testing_pillar2
2024-02-27,2022-08,3244365.0,3244365.0,1029280.0,covid_antigen_testing_pillar2
2024-02-27,2022-09,1405825.0,1405825.0,657070.0,covid_antigen_testing_pillar2
2024-02-27,2022-10,1569270.0,1569270.0,679030.0,covid_antigen_testing_pillar2
2024-02-27,2022-11,875985.0,875985.0,399690.0,covid_antigen_testing_pillar2
2024-02-27,2022-12,976040.0,976040.0,444920.0,covid_antigen_testing_pillar2
2024-02-27,2023-01,752740.0,752740.0,334525.0,covid_antigen_testing_pillar2
2024-02-27,2023-02,606110.0,606110.0,286275.0,covid_antigen_testing_pillar2
2024-02-27,2023-03,692515.0,692515.0,329110.0,covid_antigen_testing_pillar2
2024-02-27,2023-04,203480.0,203480.0,110845.0,covid_antigen_testing_pillar2
2024-02-27,2023-05,121260.0,121260.0,67100.0,covid_antigen_testing_pillar2
2024-02-27,2023-06,64350.0,64350.0,35935.0,covid_antigen_testing_pillar2
2024-02-27,2023-07,52170.0,52170.0,29570.0,covid_antigen_testing_pillar2
2024-02-27,2023-08,70215.0,70215.0,42070.0,covid_antigen_testing_pillar2
2024-02-27,2023-09,101255.0,101255.0,63965.0,covid_antigen_testing_pillar2
2024-02-27,2023-10,98770.0,98770.0,58420.0,covid_antigen_testing_pillar2
2024-02-27,2023-11,44500.0,44500.0,26405.0,covid_antigen_testing_pillar2
2024-02-27,2023-12,48695.0,48695.0,31435.0,covid_antigen_testing_pillar2
2024-02-27,2024-01,27755.0,27755.0,18510.0,covid_antigen_testing_pillar2
2024-02-27,2024-02,6035.0,6035.0,4555.0,covid_antigen_testing_pillar2
2025-11-04,null,805.0,160.0,160.0,deaths
2025-11-04,0993-03,10.0,10.0,10.0,deaths
2025-11-04,1922-09,10.0,10.0,10.0,deaths
2025-11-04,1932-10,10.0,10.0,10.0,deaths
2025-11-04,1933-03,10.0,10.0,10.0,deaths
2025-11-04,1933-05,10.0,10.0,10.0,deaths
2025-11-04,1933-08,10.0,10.0,10.0,deaths
2025-11-04,1933-10,10.0,10.0,10.0,deaths
2025-11-04,1939-10,10.0,10.0,10.0,deaths
2025-11-04,1940-08,10.0,10.0,10.0,deaths
2025-11-04,1940-09,10.0,10.0,10.0,deaths
2025-11-04,1941-02,10.0,10.0,10.0,deaths
2025-11-04,1942-08,10.0,10.0,10.0,deaths
2025-11-04,1943-03,10.0,10.0,10.0,deaths
2025-11-04,1945-03,10.0,10.0,10.0,deaths
2025-11-04,1951-01,10.0,10.0,10.0,deaths
2025-11-04,1955-04,10.0,10.0,10.0,deaths
2025-11-04,1959-01,10.0,10.0,10.0,deaths
2025-11-04,1961-12,10.0,10.0,10.0,deaths
2025-11-04,1963-05,10.0,10.0,10.0,deaths
2025-11-04,1965-06,10.0,10.0,10.0,deaths
2025-11-04,1965-09,10.0,10.0,10.0,deaths
2025-11-04,1967-01,10.0,10.0,10.0,deaths
2025-11-04,1971-02,10.0,10.0,10.0,deaths
2025-11-04,1971-07,10.0,10.0,10.0,deaths
2025-11-04,1973-01,10.0,10.0,10.0,deaths
2025-11-04,1973-10,10.0,10.0,10.0,deaths
2025-11-04,1974-12,10.0,10.0,10.0,deaths
2025-11-04,1975-01,10.0,10.0,10.0,deaths
2025-11-04,1976-04,10.0,10.0,10.0,deaths
2025-11-04,1977-12,10.0,10.0,10.0,deaths
2025-11-04,1978-12,10.0,10.0,10.0,deaths
2025-11-04,1980-07,10.0,10.0,10.0,deaths
2025-11-04,1980-11,10.0,10.0,10.0,deaths
2025-11-04,1980-12,10.0,10.0,10.0,deaths
2025-11-04,1981-04,10.0,10.0,10.0,deaths
2025-11-04,1981-07,10.0,10.0,10.0,deaths
2025-11-04,1982-05,10.0,10.0,10.0,deaths
2025-11-04,1982-06,10.0,10.0,10.0,deaths
2025-11-04,1982-12,10.0,10.0,10.0,deaths
2025-11-04,1983-02,10.0,10.0,10.0,deaths
2025-11-04,1983-04,10.0,10.0,10.0,deaths
2025-11-04,1983-05,10.0,10.0,10.0,deaths
2025-11-04,1983-08,10.0,10.0,10.0,deaths
2025-11-04,1983-09,10.0,10.0,10.0,deaths
2025-11-04,1983-11,10.0,10.0,10.0,deaths
2025-11-04,1983-12,10.0,10.0,10.0,deaths
2025-11-04,1984-02,10.0,10.0,10.0,deaths
2025-11-04,1984-03,10.0,10.0,10.0,deaths
2025-11-04,1984-06,10.0,10.0,10.0,deaths
2025-11-04,1984-09,10.0,10.0,10.0,deaths
2025-11-04,1985-01,10.0,10.0,10.0,deaths
2025-11-04,1985-02,10.0,10.0,10.0,deaths
2025-11-04,1985-04,10.0,10.0,10.0,deaths
2025-11-04,1985-09,10.0,10.0,10.0,deaths
2025-11-04,1985-11,10.0,10.0,10.0,deaths
2025-11-04,1986-01,10.0,10.0,10.0,deaths
2025-11-04,1986-04,10.0,10.0,10.0,deaths
2025-11-04,1986-06,10.0,10.0,10.0,deaths
2025-11-04,1986-09,10.0,10.0,10.0,deaths
2025-11-04,1986-11,10.0,10.0,10.0,deaths
2025-11-04,1986-12,10.0,10.0,10.0,deaths
2025-11-04,1987-02,10.0,10.0,10.0,deaths
2025-11-04,1987-06,10.0,10.0,10.0,deaths
2025-11-04,1987-10,10.0,10.0,10.0,deaths
2025-11-04,1987-12,10.0,10.0,10.0,deaths
2025-11-04,1988-02,10.0,10.0,10.0,deaths
2025-11-04,1988-03,10.0,10.0,10.0,deaths
2025-11-04,1988-04,10.0,10.0,10.0,deaths
2025-11-04,1988-06,10.0,10.0,10.0,deaths
2025-11-04,1989-03,10.0,10.0,10.0,deaths
2025-11-04,1989-04,95.0,95.0,95.0,deaths
2025-11-04,1989-07,10.0,10.0,10.0,deaths
2025-11-04,1989-08,10.0,10.0,10.0,deaths
2025-11-04,1989-09,10.0,10.0,10.0,deaths
2025-11-04,1989-10,10.0,10.0,10.0,deaths
2025-11-04,1989-11,10.0,10.0,10.0,deaths
2025-11-04,1990-01,10.0,10.0,10.0,deaths
2025-11-04,1990-02,10.0,10.0,10.0,deaths
2025-11-04,1990-03,10.0,10.0,10.0,deaths
2025-11-04,1990-04,10.0,10.0,10.0,deaths
2025-11-04,1990-05,10.0,10.0,10.0,deaths
2025-11-04,1990-06,10.0,10.0,10.0,deaths
2025-11-04,1990-07,10.0,10.0,10.0,deaths
2025-11-04,1990-08,10.0,10.0,10.0,deaths
2025-11-04,1990-09,10.0,10.0,10.0,deaths
2025-11-04,1990-10,10.0,10.0,10.0,deaths
2025-11-04,1990-11,10.0,10.0,10.0,deaths
2025-11-04,1990-12,10.0,10.0,10.0,deaths
2025-11-04,1991-01,10.0,10.0,10.0,deaths
2025-11-04,1991-02,10.0,10.0,10.0,deaths
2025-11-04,1991-03,10.0,10.0,10.0,deaths
2025-11-04,1991-04,10.0,10.0,10.0,deaths
2025-11-04,1991-05,10.0,10.0,10.0,deaths
2025-11-04,1991-06,10.0,10.0,10.0,deaths
2025-11-04,1991-07,10.0,10.0,10.0,deaths
2025-11-04,1991-08,10.0,10.0,10.0,deaths
2025-11-04,1991-09,10.0,10.0,10.0,deaths
2025-11-04,1991-10,15.0,10.0,10.0,deaths
2025-11-04,1991-11,20.0,15.0,15.0,deaths
2025-11-04,1991-12,25.0,20.0,20.0,deaths
2025-11-04,1992-01,35.0,20.0,20.0,deaths
2025-11-04,1992-02,35.0,15.0,15.0,deaths
2025-11-04,1992-03,55.0,40.0,35.0,deaths
2025-11-04,1992-04,60.0,50.0,45.0,deaths
2025-11-04,1992-05,115.0,90.0,90.0,deaths
2025-11-04,1992-06,140.0,120.0,120.0,deaths
2025-11-04,1992-07,210.0,185.0,185.0,deaths
2025-11-04,1992-08,325.0,295.0,295.0,deaths
2025-11-04,1992-09,475.0,425.0,425.0,deaths
2025-11-04,1992-10,800.0,715.0,710.0,deaths
2025-11-04,1992-11,1160.0,1040.0,1035.0,deaths
2025-11-04,1992-12,4865.0,4470.0,4470.0,deaths
2025-11-04,1993-01,54905.0,51495.0,51480.0,deaths
2025-11-04,1993-02,45150.0,42355.0,42330.0,deaths
2025-11-04,1993-03,51595.0,48575.0,48555.0,deaths
2025-11-04,1993-04,47975.0,44945.0,44900.0,deaths
2025-11-04,1993-05,45215.0,42435.0,42400.0,deaths
2025-11-04,1993-06,42180.0,39545.0,39535.0,deaths
2025-11-04,1993-07,42670.0,40065.0,40030.0,deaths
2025-11-04,1993-08,43165.0,40670.0,40650.0,deaths
2025-11-04,1993-09,42740.0,40225.0,40215.0,deaths
2025-11-04,1993-10,48855.0,45995.0,45970.0,deaths
2025-11-04,1993-11,55155.0,51820.0,51805.0,deaths
2025-11-04,1993-12,58900.0,55230.0,55215.0,deaths
2025-11-04,1994-01,55450.0,52160.0,52140.0,deaths
2025-11-04,1994-02,46585.0,44105.0,44095.0,deaths
2025-11-04,1994-03,47755.0,45205.0,45195.0,deaths
2025-11-04,1994-04,45010.0,42590.0,42575.0,deaths
2025-11-04,1994-05,44590.0,42210.0,42195.0,deaths
2025-11-04,1994-06,43195.0,40890.0,40880.0,deaths
2025-11-04,1994-07,42935.0,40685.0,40670.0,deaths
2025-11-04,1994-08,41680.0,39355.0,39340.0,deaths
2025-11-04,1994-09,42620.0,40410.0,40400.0,deaths
2025-11-04,1994-10,46710.0,44305.0,44290.0,deaths
2025-11-04,1994-11,44215.0,42035.0,42020.0,deaths
2025-11-04,1994-12,52445.0,49800.0,49785.0,deaths
2025-11-04,1995-01,55525.0,52905.0,52890.0,deaths
2025-11-04,1995-02,46035.0,43845.0,43825.0,deaths
2025-11-04,1995-03,50165.0,47840.0,47825.0,deaths
2025-11-04,1995-04,45875.0,43750.0,43740.0,deaths
2025-11-04,1995-05,46015.0,43885.0,43875.0,deaths
2025-11-04,1995-06,43270.0,41270.0,41255.0,deaths
2025-11-04,1995-07,43395.0,41430.0,41420.0,deaths
2025-11-04,1995-08,42645.0,40740.0,40725.0,deaths
2025-11-04,1995-09,41715.0,39855.0,39845.0,deaths
2025-11-04,1995-10,45625.0,43705.0,43695.0,deaths
2025-11-04,1995-11,49125.0,47030.0,47015.0,deaths
2025-11-04,1995-12,61040.0,58425.0,58400.0,deaths
2025-11-04,1996-01,59340.0,56820.0,56810.0,deaths
2025-11-04,1996-02,48750.0,46870.0,46855.0,deaths
2025-11-04,1996-03,47740.0,45940.0,45920.0,deaths
2025-11-04,1996-04,44800.0,43235.0,43220.0,deaths
2025-11-04,1996-05,44860.0,43310.0,43285.0,deaths
2025-11-04,1996-06,41815.0,40420.0,40410.0,deaths
2025-11-04,1996-07,42755.0,41290.0,41275.0,deaths
2025-11-04,1996-08,41405.0,40090.0,40085.0,deaths
2025-11-04,1996-09,41930.0,40555.0,40545.0,deaths
2025-11-04,1996-10,44350.0,42840.0,42835.0,deaths
2025-11-04,1996-11,45455.0,44135.0,44130.0,deaths
2025-11-04,1996-12,57620.0,56125.0,56115.0,deaths
2025-11-04,1997-01,68805.0,68660.0,68650.0,deaths
2025-11-04,1997-02,47340.0,47335.0,47330.0,deaths
2025-11-04,1997-03,45835.0,45835.0,45830.0,deaths
2025-11-04,1997-04,43685.0,43685.0,43680.0,deaths
2025-11-04,1997-05,43590.0,43585.0,43575.0,deaths
2025-11-04,1997-06,41385.0,41385.0,41380.0,deaths
2025-11-04,1997-07,42005.0,42005.0,42000.0,deaths
2025-11-04,1997-08,41525.0,41525.0,41520.0,deaths
2025-11-04,1997-09,41005.0,41000.0,41000.0,deaths
2025-11-04,1997-10,44690.0,44690.0,44685.0,deaths
2025-11-04,1997-11,45690.0,45690.0,45685.0,deaths
2025-11-04,1997-12,50540.0,50540.0,50540.0,deaths
2025-11-04,1998-01,51330.0,51325.0,51315.0,deaths
2025-11-04,1998-02,45690.0,45685.0,45680.0,deaths
2025-11-04,1998-03,49910.0,49905.0,49900.0,deaths
2025-11-04,1998-04,47340.0,47340.0,47335.0,deaths
2025-11-04,1998-05,44305.0,44305.0,44295.0,deaths
2025-11-04,1998-06,41875.0,41875.0,41870.0,deaths
2025-11-04,1998-07,42605.0,42605.0,42600.0,deaths
2025-11-04,1998-08,41955.0,41950.0,41950.0,deaths
2025-11-04,1998-09,41500.0,41500.0,41495.0,deaths
2025-11-04,1998-10,45495.0,45490.0,45490.0,deaths
2025-11-04,1998-11,45650.0,45650.0,45645.0,deaths
2025-11-04,1998-12,58325.0,58325.0,58315.0,deaths
2025-11-04,1999-01,64770.0,64765.0,64760.0,deaths
2025-11-04,1999-02,46705.0,46705.0,46700.0,deaths
2025-11-04,1999-03,47725.0,47720.0,47710.0,deaths
2025-11-04,1999-04,42575.0,42575.0,42570.0,deaths
2025-11-04,1999-05,42370.0,42370.0,42365.0,deaths
2025-11-04,1999-06,40805.0,40805.0,40800.0,deaths
2025-11-04,1999-07,41070.0,41070.0,41060.0,deaths
2025-11-04,1999-08,41245.0,41245.0,41240.0,deaths
2025-11-04,1999-09,40330.0,40325.0,40315.0,deaths
2025-11-04,1999-10,44345.0,44345.0,44340.0,deaths
2025-11-04,1999-11,43985.0,43985.0,43980.0,deaths
2025-11-04,1999-12,61265.0,61265.0,61260.0,deaths
2025-11-04,2000-01,66615.0,66610.0,66600.0,deaths
2025-11-04,2000-02,44475.0,44475.0,44475.0,deaths
2025-11-04,2000-03,44285.0,44285.0,44275.0,deaths
2025-11-04,2000-04,42995.0,42995.0,42990.0,deaths
2025-11-04,2000-05,41750.0,41750.0,41740.0,deaths
2025-11-04,2000-06,40670.0,40665.0,40660.0,deaths
2025-11-04,2000-07,41125.0,41125.0,41120.0,deaths
2025-11-04,2000-08,39835.0,39830.0,39825.0,deaths
2025-11-04,2000-09,39205.0,39205.0,39200.0,deaths
2025-11-04,2000-10,43340.0,43340.0,43340.0,deaths
2025-11-04,2000-11,44470.0,44470.0,44465.0,deaths
2025-11-04,2000-12,48045.0,48040.0,48035.0,deaths
2025-11-04,2001-01,52095.0,52090.0,52080.0,deaths
2025-11-04,2001-02,44470.0,44465.0,44460.0,deaths
2025-11-04,2001-03,48650.0,48650.0,48635.0,deaths
2025-11-04,2001-04,43960.0,43955.0,43945.0,deaths
2025-11-04,2001-05,43575.0,43570.0,43565.0,deaths
2025-11-04,2001-06,40920.0,40920.0,40915.0,deaths
2025-11-04,2001-07,41600.0,41600.0,41595.0,deaths
