dataset,date_ym,n,n_id,n_id_distinct
ssca,2019-11,1205,1205,1190
ssca,2019-12,1115,1115,1105
ssca,2020-01,1150,1150,1140
ssca,2020-02,1140,1140,1130
ssca,2020-03,950,950,945
ssca,2020-04,920,920,910
ssca,2020-05,1075,1075,1065
ssca,2020-06,1145,1145,1130
ssca,2020-07,1175,1175,1155
ssca,2020-08,1180,1180,1160
ssca,2020-09,1150,1150,1140
ssca,2020-10,1255,1255,1240
ssca,2020-11,1105,1105,1095
ssca,2020-12,1110,1110,1095
ssca,2021-01,1145,1145,1130
ssca,2021-02,1160,1160,1150
ssca,2021-03,1355,1355,1340
ssca,2021-04,1310,1310,1295
ssca,2021-05,1280,1280,1265
ssca,2021-06,1340,1340,1320
ssca,2021-07,1290,1290,1270
ssca,2021-08,1245,1245,1235
ssca,2021-09,1175,1175,1165
ssca,2021-10,1210,1210,1195
ssca,2021-11,1270,1270,1260
ssca,2021-12,1290,1290,1265
ssca,2022-01,1240,1240,1230
ssca,2022-02,1185,1185,1170
ssca,2022-03,1275,1275,1270
ssca,2022-04,1250,1250,1235
ssca,2022-05,1370,1370,1345
ssca,2022-06,1265,1265,1250
ssca,2022-07,1310,1310,1290
ssca,2022-08,1300,1300,1285
ssca,2022-09,1205,1205,1195
ssca,2022-10,1250,1250,1235
ssca,2022-11,1280,1280,1265
ssca,2022-12,1205,1205,1200
ssca,2023-01,1115,1115,1100
ssca,2023-02,1040,1040,1025
ssca,2023-03,1020,1020,1015
ssca,2023-04,870,870,860
ssca,2023-05,935,935,925
ssca,2023-06,535,535,530
vaccination,1899-12,10,10,10
vaccination,1900-01,10,10,10
vaccination,1930-04,10,10,10
vaccination,1932-10,10,10,10
vaccination,1937-10,10,10,10
vaccination,1939-02,10,10,10
vaccination,1939-06,10,10,10
vaccination,1941-07,10,10,10
vaccination,1944-01,10,10,10
vaccination,1944-05,10,10,10
vaccination,1944-08,10,10,10
vaccination,1947-03,10,10,10
vaccination,1981-05,10,10,10
vaccination,1984-08,10,10,10
vaccination,2000-02,10,10,10
vaccination,2001-01,10,10,10
vaccination,2001-06,10,10,10
vaccination,2011-02,10,10,10
vaccination,2012-01,10,10,10
vaccination,2012-03,10,10,10
vaccination,2020-01,10,10,10
vaccination,2020-03,10,10,10
vaccination,2020-04,10,10,10
vaccination,2020-05,10,10,10
vaccination,2020-06,455,455,450
vaccination,2020-07,10,10,10
vaccination,2020-08,190,190,185
vaccination,2020-09,395,395,385
vaccination,2020-10,580,580,520
vaccination,2020-11,625,625,580
vaccination,2020-12,121460,121460,119490
vaccination,2021-01,500690,500690,495570
vaccination,2021-02,1112845,1112845,1104215
vaccination,2021-03,1223885,1223885,1215365
vaccination,2021-04,1211920,1211920,1202410
vaccination,2021-05,1262430,1262430,1258830
vaccination,2021-06,1201700,1201700,1198130
vaccination,2021-07,671855,671855,669045
vaccination,2021-08,592290,592290,590190
vaccination,2021-09,361340,361340,319195
vaccination,2021-10,913415,913415,907080
vaccination,2021-11,1042275,1042275,1036365
vaccination,2021-12,1383930,1383930,1378555
vaccination,2022-01,481475,481475,478470
vaccination,2022-02,189910,189910,188660
vaccination,2022-03,170300,170300,168865
vaccination,2022-04,383730,383730,382760
vaccination,2022-05,207885,207885,207665
vaccination,2022-06,98560,98560,98405
vaccination,2022-07,58490,58490,58305
vaccination,2022-08,30770,30770,30675
vaccination,2022-09,459505,459505,458895
vaccination,2022-10,809850,809850,809180
vaccination,2022-11,608890,608890,608240
vaccination,2022-12,154950,154950,154585
vaccination,2023-01,28175,28175,28035
vaccination,2023-02,10255,10255,10195
vaccination,2023-03,17435,17435,17370
vaccination,2023-04,218580,218580,218360
vaccination,2023-05,211320,211320,211180
vaccination,2023-06,55010,55010,54920
vaccination,2023-07,920,920,920
