archived_on,date_ym,n,n_id,n_id_distinct,dataset
24/04/2025,2023-07,1894655,1894655,1262280,hes_apc
24/04/2025,2019-02,1769365,1769365,1221235,hes_apc
24/04/2025,2012-06,1520695,1520695,1078115,hes_apc
24/04/2025,2020-06,1321620,1321620,809735,hes_apc
24/04/2025,1943-09,10,10,10,hes_apc
24/04/2025,1991-11,205,205,75,hes_apc
24/04/2025,1986-04,95,95,25,hes_apc
24/04/2025,1979-01,25,25,10,hes_apc
24/04/2025,1979-12,20,20,10,hes_apc
24/04/2025,1965-03,10,10,10,hes_apc
24/04/2025,1962-03,20,20,10,hes_apc
24/04/2025,1958-12,20,20,10,hes_apc
24/04/2025,1940-03,10,10,10,hes_apc
24/04/2025,1944-04,10,10,10,hes_apc
24/04/2025,1953-06,10,10,10,hes_apc
24/04/2025,1958-05,10,10,10,hes_apc
24/04/2025,1980-01,25,25,10,hes_apc
24/04/2025,1983-07,20,20,10,hes_apc
24/04/2025,1984-03,35,35,10,hes_apc
24/04/2025,1972-06,40,40,10,hes_apc
24/04/2025,2016-01,1729550,1729550,1207450,hes_apc
24/04/2025,2003-04,1119330,1119330,841405,hes_apc
24/04/2025,2022-06,1747895,1747895,1179810,hes_apc
24/04/2025,1976-01,25,25,10,hes_apc
24/04/2025,1936-11,15,15,10,hes_apc
24/04/2025,1982-04,10,10,10,hes_apc
24/04/2025,1995-02,915,915,315,hes_apc
24/04/2025,1927-08,10,10,10,hes_apc
24/04/2025,1955-04,30,30,10,hes_apc
24/04/2025,1961-06,20,20,10,hes_apc
24/04/2025,1951-01,10,10,10,hes_apc
24/04/2025,1980-11,40,40,10,hes_apc
24/04/2025,1970-08,10,10,10,hes_apc
24/04/2025,1947-02,10,10,10,hes_apc
24/04/2025,1970-11,30,30,10,hes_apc
24/04/2025,1968-06,20,20,10,hes_apc
24/04/2025,1968-09,45,45,15,hes_apc
24/04/2025,1975-09,55,55,10,hes_apc
24/04/2025,1961-10,10,10,10,hes_apc
24/04/2025,1977-08,60,60,10,hes_apc
24/04/2025,1938-01,10,10,10,hes_apc
24/04/2025,2007-09,1314290,1314290,961045,hes_apc
24/04/2025,1998-08,953165,953165,781020,hes_apc
24/04/2025,2012-02,1563640,1563640,1117955,hes_apc
24/04/2025,1979-09,20,20,10,hes_apc
24/04/2025,2016-07,1758845,1758845,1227220,hes_apc
24/04/2025,1967-04,25,25,10,hes_apc
24/04/2025,1978-03,55,55,10,hes_apc
24/04/2025,1932-02,10,10,10,hes_apc
24/04/2025,2014-07,1749705,1749705,1220780,hes_apc
24/04/2025,1958-08,10,10,10,hes_apc
24/04/2025,1988-02,100,100,30,hes_apc
24/04/2025,1958-07,15,15,10,hes_apc
24/04/2025,2017-06,1814510,1814510,1253235,hes_apc
24/04/2025,1994-12,690,690,275,hes_apc
24/04/2025,1955-11,10,10,10,hes_apc
24/04/2025,1981-12,30,30,10,hes_apc
24/04/2025,2010-10,1575800,1575800,1119705,hes_apc
24/04/2025,1999-06,1065555,1065555,835215,hes_apc
24/04/2025,1955-10,20,20,15,hes_apc
24/04/2025,1939-08,20,20,10,hes_apc
24/04/2025,2016-12,1716715,1716715,1177385,hes_apc
24/04/2025,1947-01,20,20,10,hes_apc
24/04/2025,1967-01,70,70,15,hes_apc
24/04/2025,1986-06,20,20,10,hes_apc
24/04/2025,2018-05,1879710,1879710,1280305,hes_apc
24/04/2025,2001-01,1125760,1125760,868015,hes_apc
24/04/2025,1943-10,10,10,10,hes_apc
24/04/2025,1953-05,30,30,10,hes_apc
24/04/2025,2002-01,1129800,1129800,858125,hes_apc
24/04/2025,1969-06,35,35,10,hes_apc
24/04/2025,1954-12,35,35,20,hes_apc
24/04/2025,1946-02,10,10,10,hes_apc
24/04/2025,2019-03,1909110,1909110,1307005,hes_apc
24/04/2025,1992-12,355,355,125,hes_apc
24/04/2025,1966-03,90,90,15,hes_apc
24/04/2025,1966-01,35,35,10,hes_apc
24/04/2025,2013-01,1647470,1647470,1159730,hes_apc
24/04/2025,1999-03,1130700,1130700,900270,hes_apc
24/04/2025,1961-09,10,10,10,hes_apc
24/04/2025,1974-04,40,40,10,hes_apc
24/04/2025,2020-02,1807370,1807370,1244655,hes_apc
24/04/2025,2000-12,986565,986565,763115,hes_apc
24/04/2025,1990-11,90,90,40,hes_apc
24/04/2025,1945-10,10,10,10,hes_apc
24/04/2025,2003-08,1101830,1101830,826320,hes_apc
24/04/2025,1981-01,60,60,15,hes_apc
24/04/2025,1944-05,10,10,10,hes_apc
24/04/2025,1977-03,10,10,10,hes_apc
24/04/2025,2006-03,1375650,1375650,983960,hes_apc
24/04/2025,2002-07,1169235,1169235,890065,hes_apc
24/04/2025,1955-02,50,50,20,hes_apc
24/04/2025,1975-04,10,10,10,hes_apc
24/04/2025,2023-06,1928405,1928405,1292205,hes_apc
24/04/2025,1993-03,740,740,235,hes_apc
24/04/2025,1994-10,910,910,270,hes_apc
24/04/2025,1983-05,10,10,10,hes_apc
24/04/2025,2018-12,1775150,1775150,1195010,hes_apc
24/04/2025,1992-11,480,480,115,hes_apc
24/04/2025,1938-07,10,10,10,hes_apc
24/04/2025,1987-07,60,60,25,hes_apc
24/04/2025,2000-01,1035645,1035645,807880,hes_apc
24/04/2025,1958-02,10,10,10,hes_apc
24/04/2025,1959-07,10,10,10,hes_apc
24/04/2025,1969-08,30,30,10,hes_apc
24/04/2025,2017-07,1796395,1796395,1239270,hes_apc
24/04/2025,2003-03,1206040,1206040,901940,hes_apc
24/04/2025,2008-08,1365535,1365535,982745,hes_apc
24/04/2025,1994-04,1180,1180,335,hes_apc
24/04/2025,2016-04,1709890,1709890,1194295,hes_apc
24/04/2025,2019-08,1844050,1844050,1242900,hes_apc
24/04/2025,1982-08,10,10,10,hes_apc
24/04/2025,1960-11,10,10,10,hes_apc
24/04/2025,2006-01,1316940,1316940,956950,hes_apc
24/04/2025,1996-04,6650,6650,2035,hes_apc
24/04/2025,1969-02,30,30,10,hes_apc
24/04/2025,1949-07,10,10,10,hes_apc
24/04/2025,2021-10,1763490,1763490,1190470,hes_apc
24/04/2025,2017-01,1799880,1799880,1240765,hes_apc
24/04/2025,2010-04,1505085,1505085,1065460,hes_apc
24/04/2025,1972-12,15,15,10,hes_apc
24/04/2025,2024-05,2059185,2059185,1372330,hes_apc
24/04/2025,2023-10,1980915,1980915,1320010,hes_apc
24/04/2025,1966-07,50,50,20,hes_apc
24/04/2025,1942-05,10,10,10,hes_apc
24/04/2025,1801-01,6950,6950,6810,hes_apc
24/04/2025,2025-02,1730595,1730595,1211430,hes_apc
24/04/2025,2001-09,1035850,1035850,801740,hes_apc
24/04/2025,1959-01,10,10,10,hes_apc
24/04/2025,1995-08,1440,1440,450,hes_apc
24/04/2025,1960-02,45,45,10,hes_apc
24/04/2025,1964-09,30,30,10,hes_apc
24/04/2025,1947-06,30,30,10,hes_apc
24/04/2025,1962-09,15,15,10,hes_apc
24/04/2025,1949-05,35,35,10,hes_apc
24/04/2025,1944-10,10,10,10,hes_apc
24/04/2025,1934-11,10,10,10,hes_apc
24/04/2025,1959-03,15,15,10,hes_apc
24/04/2025,1942-09,10,10,10,hes_apc
24/04/2025,1995-04,2680,2680,805,hes_apc
24/04/2025,1991-09,270,270,70,hes_apc
24/04/2025,1979-10,75,75,15,hes_apc
24/04/2025,1935-09,10,10,10,hes_apc
24/04/2025,1944-08,10,10,10,hes_apc
24/04/2025,1982-01,25,25,10,hes_apc
24/04/2025,1956-08,20,20,10,hes_apc
24/04/2025,1936-03,15,15,15,hes_apc
24/04/2025,1953-02,20,20,10,hes_apc
24/04/2025,1981-11,35,35,10,hes_apc
24/04/2025,1933-08,10,10,10,hes_apc
24/04/2025,1987-09,70,70,20,hes_apc
24/04/2025,1946-08,15,15,10,hes_apc
24/04/2025,1990-10,190,190,60,hes_apc
24/04/2025,1940-04,10,10,10,hes_apc
24/04/2025,2016-10,1782325,1782325,1241455,hes_apc
24/04/2025,1931-05,10,10,10,hes_apc
24/04/2025,1971-06,20,20,10,hes_apc
24/04/2025,1964-03,10,10,10,hes_apc
24/04/2025,1980-10,25,25,10,hes_apc
24/04/2025,2022-12,1734785,1734785,1155570,hes_apc
24/04/2025,1962-05,10,10,10,hes_apc
24/04/2025,1951-08,25,25,10,hes_apc
24/04/2025,1968-12,25,25,10,hes_apc
24/04/2025,1945-01,10,10,10,hes_apc
24/04/2025,1949-06,10,10,10,hes_apc
24/04/2025,2022-04,1672575,1672575,1123100,hes_apc
24/04/2025,1800-01,1820,1820,1760,hes_apc
24/04/2025,2013-10,1712075,1712075,1202220,hes_apc
24/04/2025,1992-03,355,355,110,hes_apc
24/04/2025,1955-12,10,10,10,hes_apc
24/04/2025,1948-08,10,10,10,hes_apc
24/04/2025,2000-11,1109935,1109935,866670,hes_apc
24/04/2025,1985-11,45,45,15,hes_apc
24/04/2025,1952-12,35,35,10,hes_apc
24/04/2025,1969-07,25,25,10,hes_apc
24/04/2025,1977-05,10,10,10,hes_apc
24/04/2025,1929-07,10,10,10,hes_apc
24/04/2025,2000-09,1041195,1041195,814325,hes_apc
24/04/2025,2005-04,1246160,1246160,919025,hes_apc
24/04/2025,2019-06,1834125,1834125,1258870,hes_apc
24/04/2025,1990-03,165,165,55,hes_apc
24/04/2025,1949-12,15,15,10,hes_apc
24/04/2025,1929-01,10,10,10,hes_apc
24/04/2025,2006-09,1293650,1293650,940855,hes_apc
24/04/2025,2002-08,1083220,1083220,818880,hes_apc
24/04/2025,2003-07,1220515,1220515,915850,hes_apc
24/04/2025,1991-12,260,260,75,hes_apc
24/04/2025,1982-09,10,10,10,hes_apc
24/04/2025,1973-10,20,20,10,hes_apc
24/04/2025,2022-10,1809310,1809310,1226710,hes_apc
24/04/2025,1999-02,972880,972880,799965,hes_apc
24/04/2025,1992-06,265,265,80,hes_apc
24/04/2025,1989-07,95,95,25,hes_apc
24/04/2025,1970-01,20,20,10,hes_apc
24/04/2025,1956-09,10,10,10,hes_apc
24/04/2025,2014-10,1767655,1767655,1235480,hes_apc
24/04/2025,1993-08,355,355,115,hes_apc
24/04/2025,1987-11,75,75,30,hes_apc
24/04/2025,1978-07,25,25,10,hes_apc
24/04/2025,1956-11,15,15,10,hes_apc
24/04/2025,1981-06,10,10,10,hes_apc
24/04/2025,2012-11,1648495,1648495,1171725,hes_apc
24/04/2025,2011-09,1576160,1576160,1117665,hes_apc
24/04/2025,1950-07,10,10,10,hes_apc
24/04/2025,1959-05,10,10,10,hes_apc
24/04/2025,1927-02,10,10,10,hes_apc
24/04/2025,2014-03,1701505,1701505,1197215,hes_apc
24/04/2025,2007-10,1453840,1453840,1053010,hes_apc
24/04/2025,2009-04,1460890,1460890,1044790,hes_apc
24/04/2025,1989-09,125,125,40,hes_apc
24/04/2025,1940-01,10,10,10,hes_apc
24/04/2025,1979-02,10,10,10,hes_apc
24/04/2025,2011-06,1591960,1591960,1129770,hes_apc
24/04/2025,1969-01,35,35,15,hes_apc
24/04/2025,1992-04,435,435,140,hes_apc
24/04/2025,1950-04,25,25,10,hes_apc
24/04/2025,1960-09,10,10,10,hes_apc
24/04/2025,1934-04,10,10,10,hes_apc
24/04/2025,2015-07,1786365,1786365,1241065,hes_apc
24/04/2025,2014-12,1682000,1682000,1163085,hes_apc
24/04/2025,2002-02,1040465,1040465,800425,hes_apc
24/04/2025,1980-12,45,45,10,hes_apc
24/04/2025,1960-10,20,20,10,hes_apc
24/04/2025,1931-08,10,10,10,hes_apc
24/04/2025,2015-05,1662765,1662765,1168285,hes_apc
24/04/2025,2009-03,1563625,1563625,1124570,hes_apc
24/04/2025,1999-08,1026285,1026285,807345,hes_apc
24/04/2025,1997-04,1001645,1001645,819920,hes_apc
24/04/2025,1935-06,10,10,10,hes_apc
24/04/2025,1968-11,10,10,10,hes_apc
24/04/2025,2014-08,1584675,1584675,1110810,hes_apc
24/04/2025,1998-05,937280,937280,770660,hes_apc
24/04/2025,1991-04,210,210,90,hes_apc
24/04/2025,1970-07,55,55,10,hes_apc
24/04/2025,1984-11,20,20,10,hes_apc
24/04/2025,1976-03,15,15,10,hes_apc
24/04/2025,2024-12,1922610,1922610,1267995,hes_apc
24/04/2025,2004-10,1219005,1219005,902945,hes_apc
24/04/2025,1989-11,55,55,25,hes_apc
24/04/2025,1983-09,30,30,10,hes_apc
24/04/2025,1974-11,10,10,10,hes_apc
24/04/2025,1974-08,10,10,10,hes_apc
24/04/2025,2019-05,1928575,1928575,1299610,hes_apc
24/04/2025,1988-08,105,105,25,hes_apc
24/04/2025,1985-04,15,15,10,hes_apc
24/04/2025,1986-02,10,10,10,hes_apc
24/04/2025,1988-12,110,110,30,hes_apc
24/04/2025,1939-04,20,20,10,hes_apc
24/04/2025,1966-04,30,30,10,hes_apc
24/04/2025,1972-02,25,25,10,hes_apc
24/04/2025,1973-12,10,10,10,hes_apc
24/04/2025,2018-01,1882045,1882045,1282590,hes_apc
24/04/2025,2016-09,1762980,1762980,1233245,hes_apc
24/04/2025,2015-04,1662345,1662345,1167395,hes_apc
24/04/2025,2005-06,1278385,1278385,939275,hes_apc
24/04/2025,1995-07,1140,1140,350,hes_apc
24/04/2025,1985-06,40,40,10,hes_apc
24/04/2025,1965-07,15,15,10,hes_apc
24/04/2025,1976-09,25,25,10,hes_apc
24/04/2025,1952-09,10,10,10,hes_apc
24/04/2025,1960-01,10,10,10,hes_apc
24/04/2025,2023-11,2008895,2008895,1354890,hes_apc
24/04/2025,2017-10,1868220,1868220,1287815,hes_apc
24/04/2025,2020-08,1493505,1493505,961300,hes_apc
24/04/2025,1998-03,1049155,1049155,842515,hes_apc
24/04/2025,1994-01,505,505,190,hes_apc
24/04/2025,1980-05,10,10,10,hes_apc
24/04/2025,1954-01,10,10,10,hes_apc
24/04/2025,1974-02,25,25,10,hes_apc
24/04/2025,2023-05,1929515,1929515,1282435,hes_apc
24/04/2025,2014-04,1632185,1632185,1141255,hes_apc
24/04/2025,1997-11,949995,949995,781000,hes_apc
24/04/2025,1996-09,5015,5015,1915,hes_apc
24/04/2025,1971-07,20,20,10,hes_apc
24/04/2025,1992-05,380,380,105,hes_apc
24/04/2025,1963-08,30,30,15,hes_apc
24/04/2025,1973-03,10,10,10,hes_apc
24/04/2025,1972-11,20,20,10,hes_apc
24/04/2025,1933-06,10,10,10,hes_apc
24/04/2025,1996-11,13775,13775,4095,hes_apc
24/04/2025,1981-08,20,20,10,hes_apc
24/04/2025,2004-04,1164270,1164270,866090,hes_apc
24/04/2025,1994-09,650,650,240,hes_apc
24/04/2025,1967-02,30,30,25,hes_apc
24/04/2025,1937-05,10,10,10,hes_apc
24/04/2025,1953-03,10,10,10,hes_apc
24/04/2025,2015-03,1770230,1770230,1247095,hes_apc
24/04/2025,1998-11,1030435,1030435,845635,hes_apc
24/04/2025,2009-06,1530970,1530970,1097465,hes_apc
24/04/2025,2006-05,1340800,1340800,971370,hes_apc
24/04/2025,1997-01,11535,11535,7635,hes_apc
24/04/2025,1969-03,30,30,10,hes_apc
24/04/2025,1938-12,10,10,10,hes_apc
24/04/2025,1977-07,10,10,10,hes_apc
24/04/2025,1931-07,10,10,10,hes_apc
24/04/2025,2009-12,1507060,1507060,1058790,hes_apc
24/04/2025,1996-06,4155,4155,1490,hes_apc
24/04/2025,2012-04,1511790,1511790,1072155,hes_apc
24/04/2025,1964-08,25,25,10,hes_apc
24/04/2025,1981-10,20,20,10,hes_apc
24/04/2025,1967-06,10,10,10,hes_apc
24/04/2025,1949-01,10,10,10,hes_apc
24/04/2025,1934-08,10,10,10,hes_apc
24/04/2025,2022-05,1839380,1839380,1240240,hes_apc
24/04/2025,2021-01,1452385,1452385,922915,hes_apc
24/04/2025,2000-03,1174135,1174135,907985,hes_apc
24/04/2025,1989-12,60,60,25,hes_apc
24/04/2025,1988-07,30,30,20,hes_apc
24/04/2025,1965-10,30,30,10,hes_apc
24/04/2025,1953-04,10,10,10,hes_apc
24/04/2025,1992-07,645,645,150,hes_apc
24/04/2025,1995-09,1250,1250,410,hes_apc
24/04/2025,1932-11,10,10,10,hes_apc
24/04/2025,1989-05,85,85,35,hes_apc
24/04/2025,1975-10,40,40,10,hes_apc
24/04/2025,1954-08,20,20,10,hes_apc
24/04/2025,1936-09,10,10,10,hes_apc
24/04/2025,1950-06,10,10,10,hes_apc
24/04/2025,2021-05,1767895,1767895,1182950,hes_apc
24/04/2025,2014-09,1696685,1696685,1197010,hes_apc
24/04/2025,1997-09,991125,991125,804510,hes_apc
24/04/2025,1964-11,30,30,10,hes_apc
24/04/2025,2007-04,1283360,1283360,932300,hes_apc
24/04/2025,1950-02,10,10,10,hes_apc
24/04/2025,1981-09,10,10,10,hes_apc
24/04/2025,1966-10,30,30,10,hes_apc
24/04/2025,2008-05,1417540,1417540,1019790,hes_apc
24/04/2025,1933-01,10,10,10,hes_apc
24/04/2025,1933-05,10,10,10,hes_apc
24/04/2025,2023-01,1845265,1845265,1243250,hes_apc
24/04/2025,2007-03,1380335,1380335,994830,hes_apc
24/04/2025,2005-11,1320425,1320425,971455,hes_apc
24/04/2025,1945-07,10,10,10,hes_apc
24/04/2025,1924-05,10,10,10,hes_apc
24/04/2025,1964-07,30,30,10,hes_apc
24/04/2025,1978-08,40,40,10,hes_apc
24/04/2025,2023-12,1837420,1837420,1220680,hes_apc
24/04/2025,1992-09,370,370,120,hes_apc
24/04/2025,1951-07,10,10,10,hes_apc
24/04/2025,1967-03,15,15,10,hes_apc
24/04/2025,1956-02,40,40,10,hes_apc
24/04/2025,1957-07,20,20,10,hes_apc
24/04/2025,2018-09,1771565,1771565,1222760,hes_apc
24/04/2025,2004-07,1228715,1228715,913485,hes_apc
24/04/2025,2021-11,1809140,1809140,1223375,hes_apc
24/04/2025,1996-03,4000,4000,1250,hes_apc
24/04/2025,2012-03,1678235,1678235,1190720,hes_apc
24/04/2025,1970-06,10,10,10,hes_apc
24/04/2025,1959-06,10,10,10,hes_apc
24/04/2025,2023-02,1718980,1718980,1179660,hes_apc
24/04/2025,2006-07,1315635,1315635,952460,hes_apc
24/04/2025,2019-04,1861820,1861820,1258035,hes_apc
24/04/2025,1974-12,15,15,10,hes_apc
24/04/2025,1930-07,10,10,10,hes_apc
24/04/2025,1969-05,10,10,10,hes_apc
24/04/2025,1941-06,10,10,10,hes_apc
24/04/2025,2020-01,1975085,1975085,1332845,hes_apc
24/04/2025,2001-07,1111115,1111115,856890,hes_apc
24/04/2025,1965-11,15,15,10,hes_apc
24/04/2025,1984-07,20,20,10,hes_apc
24/04/2025,1985-05,20,20,10,hes_apc
24/04/2025,1941-02,10,10,10,hes_apc
24/04/2025,2022-02,1637175,1637175,1119425,hes_apc
24/04/2025,2010-05,1516780,1516780,1080860,hes_apc
24/04/2025,2000-02,1058565,1058565,834330,hes_apc
24/04/2025,2004-11,1254510,1254510,936195,hes_apc
24/04/2025,1978-02,40,40,10,hes_apc
24/04/2025,1958-10,15,15,10,hes_apc
24/04/2025,1974-10,60,60,15,hes_apc
24/04/2025,2014-11,1667550,1667550,1185705,hes_apc
24/04/2025,2013-11,1642295,1642295,1165045,hes_apc
24/04/2025,1958-06,35,35,10,hes_apc
24/04/2025,1982-10,35,35,10,hes_apc
24/04/2025,1968-04,15,15,10,hes_apc
24/04/2025,1950-11,20,20,10,hes_apc
24/04/2025,1982-07,10,10,10,hes_apc
24/04/2025,2012-10,1704185,1704185,1203600,hes_apc
24/04/2025,2001-12,997110,997110,756455,hes_apc
24/04/2025,2012-09,1537935,1537935,1098305,hes_apc
24/04/2025,1979-06,15,15,10,hes_apc
24/04/2025,1982-06,10,10,10,hes_apc
24/04/2025,1977-06,40,40,10,hes_apc
24/04/2025,1946-05,10,10,10,hes_apc
24/04/2025,2015-12,1710295,1710295,1173030,hes_apc
24/04/2025,2007-07,1393130,1393130,1008350,hes_apc
24/04/2025,1997-02,20370,20370,15010,hes_apc
24/04/2025,1972-10,15,15,10,hes_apc
24/04/2025,1975-02,35,35,10,hes_apc
24/04/2025,1937-06,20,20,10,hes_apc
24/04/2025,2017-04,1656730,1656730,1150950,hes_apc
24/04/2025,2008-11,1438370,1438370,1049890,hes_apc
24/04/2025,2005-03,1289085,1289085,930010,hes_apc
24/04/2025,1978-10,20,20,10,hes_apc
24/04/2025,1974-09,20,20,10,hes_apc
24/04/2025,1953-01,15,15,10,hes_apc
24/04/2025,2018-06,1823240,1823240,1250720,hes_apc
24/04/2025,2011-03,1676035,1676035,1180725,hes_apc
24/04/2025,2018-11,1929420,1929420,1320305,hes_apc
24/04/2025,2002-11,1116970,1116970,854140,hes_apc
24/04/2025,1981-02,30,30,15,hes_apc
24/04/2025,1981-04,15,15,10,hes_apc
24/04/2025,1936-06,10,10,10,hes_apc
24/04/2025,2005-08,1273720,1273720,926530,hes_apc
24/04/2025,2015-08,1637070,1637070,1144555,hes_apc
24/04/2025,2004-02,1140530,1140530,861795,hes_apc
24/04/2025,1978-04,30,30,10,hes_apc
24/04/2025,1972-05,40,40,10,hes_apc
24/04/2025,1986-03,30,30,10,hes_apc
24/04/2025,1962-01,55,55,10,hes_apc
24/04/2025,2012-01,1613435,1613435,1143725,hes_apc
24/04/2025,1995-03,1025,1025,355,hes_apc
24/04/2025,1999-07,1074580,1074580,847250,hes_apc
24/04/2025,1957-11,20,20,10,hes_apc
24/04/2025,1959-10,15,15,10,hes_apc
24/04/2025,1956-01,20,20,10,hes_apc
24/04/2025,1954-04,10,10,10,hes_apc
24/04/2025,1977-04,15,15,10,hes_apc
24/04/2025,1985-01,20,20,10,hes_apc
24/04/2025,1951-04,20,20,10,hes_apc
24/04/2025,1978-01,25,25,10,hes_apc
24/04/2025,1971-12,10,10,10,hes_apc
24/04/2025,1931-01,10,10,10,hes_apc
24/04/2025,1933-11,10,10,10,hes_apc
24/04/2025,1989-03,80,80,30,hes_apc
24/04/2025,1987-02,20,20,10,hes_apc
24/04/2025,1955-07,25,25,10,hes_apc
24/04/2025,1971-04,25,25,10,hes_apc
24/04/2025,1945-02,10,10,10,hes_apc
24/04/2025,1959-08,10,10,10,hes_apc
24/04/2025,1937-02,10,10,10,hes_apc
24/04/2025,2018-02,1690845,1690845,1176220,hes_apc
24/04/2025,2015-06,1755105,1755105,1231865,hes_apc
24/04/2025,2020-05,1124950,1124950,679165,hes_apc
24/04/2025,2008-10,1530505,1530505,1100475,hes_apc
24/04/2025,2010-01,1468350,1468350,1045255,hes_apc
24/04/2025,1949-10,10,10,10,hes_apc
24/04/2025,1953-07,20,20,10,hes_apc
24/04/2025,2009-07,1551235,1551235,1105305,hes_apc
24/04/2025,2007-12,1280770,1280770,923975,hes_apc
24/04/2025,2022-08,1782265,1782265,1191775,hes_apc
24/04/2025,1967-10,50,50,10,hes_apc
24/04/2025,1961-02,10,10,10,hes_apc
24/04/2025,1956-07,10,10,10,hes_apc
24/04/2025,1966-06,10,10,10,hes_apc
24/04/2025,1997-03,119315,119315,105980,hes_apc
24/04/2025,2002-12,1055865,1055865,790515,hes_apc
24/04/2025,2001-03,1130600,1130600,863530,hes_apc
24/04/2025,1954-10,10,10,10,hes_apc
24/04/2025,1935-03,20,20,10,hes_apc
24/04/2025,1984-12,35,35,10,hes_apc
24/04/2025,1967-11,20,20,10,hes_apc
24/04/2025,2019-10,2002580,2002580,1357260,hes_apc
24/04/2025,2021-06,1845925,1845925,1235690,hes_apc
24/04/2025,1989-06,95,95,30,hes_apc
24/04/2025,2013-06,1553805,1553805,1107135,hes_apc
24/04/2025,null,157155,157155,144355,hes_apc
24/04/2025,1982-02,20,20,10,hes_apc
24/04/2025,1964-02,15,15,10,hes_apc
24/04/2025,1929-09,10,10,10,hes_apc
24/04/2025,2018-03,1817390,1817390,1243725,hes_apc
24/04/2025,2008-06,1418980,1418980,1030405,hes_apc
24/04/2025,2003-02,1077080,1077080,824375,hes_apc
24/04/2025,1999-05,1018425,1018425,803405,hes_apc
24/04/2025,1957-05,10,10,10,hes_apc
24/04/2025,1978-12,15,15,10,hes_apc
24/04/2025,1975-08,25,25,10,hes_apc
24/04/2025,1980-02,10,10,10,hes_apc
24/04/2025,1956-12,10,10,10,hes_apc
24/04/2025,2017-08,1794750,1794750,1224010,hes_apc
24/04/2025,2022-11,1881560,1881560,1277745,hes_apc
24/04/2025,2008-01,1441480,1441480,1046270,hes_apc
24/04/2025,2004-03,1304825,1304825,959390,hes_apc
24/04/2025,1960-12,30,30,10,hes_apc
24/04/2025,1960-04,50,50,15,hes_apc
24/04/2025,1963-07,10,10,10,hes_apc
24/04/2025,1938-06,10,10,10,hes_apc
24/04/2025,2003-12,1148875,1148875,846555,hes_apc
24/04/2025,2008-03,1391015,1391015,1005120,hes_apc
24/04/2025,1955-05,15,15,10,hes_apc
24/04/2025,1960-08,10,10,10,hes_apc
24/04/2025,1987-12,60,60,25,hes_apc
24/04/2025,1977-02,40,40,10,hes_apc
24/04/2025,1947-11,10,10,10,hes_apc
24/04/2025,2022-01,1675195,1675195,1119920,hes_apc
24/04/2025,2009-02,1367980,1367980,999890,hes_apc
24/04/2025,2005-02,1155645,1155645,860095,hes_apc
24/04/2025,2004-05,1168760,1168760,872775,hes_apc
24/04/2025,2012-08,1593000,1593000,1116890,hes_apc
24/04/2025,1991-06,320,320,90,hes_apc
24/04/2025,1991-08,165,165,70,hes_apc
24/04/2025,1938-08,10,10,10,hes_apc
24/04/2025,2008-02,1387225,1387225,1014900,hes_apc
24/04/2025,2001-06,1067820,1067820,825200,hes_apc
24/04/2025,2013-09,1595790,1595790,1131880,hes_apc
24/04/2025,1962-12,30,30,10,hes_apc
24/04/2025,1969-04,20,20,10,hes_apc
24/04/2025,1965-08,40,40,10,hes_apc
24/04/2025,1955-09,10,10,10,hes_apc
24/04/2025,1936-08,10,10,10,hes_apc
24/04/2025,2023-09,1876325,1876325,1260500,hes_apc
24/04/2025,1997-08,908610,908610,740300,hes_apc
24/04/2025,2000-08,1072590,1072590,831750,hes_apc
24/04/2025,1935-12,10,10,10,hes_apc
24/04/2025,1986-01,65,65,20,hes_apc
24/04/2025,1983-12,15,15,10,hes_apc
24/04/2025,1973-07,10,10,10,hes_apc
24/04/2025,1982-12,20,20,10,hes_apc
24/04/2025,2016-11,1828450,1828450,1276625,hes_apc
24/04/2025,2002-06,1006080,1006080,774415,hes_apc
24/04/2025,1995-01,1030,1030,370,hes_apc
24/04/2025,1989-08,120,120,35,hes_apc
24/04/2025,1968-05,10,10,10,hes_apc
24/04/2025,1990-12,125,125,50,hes_apc
24/04/2025,1960-03,25,25,10,hes_apc
24/04/2025,1946-06,20,20,10,hes_apc
24/04/2025,2013-03,1598185,1598185,1131300,hes_apc
24/04/2025,2004-06,1224870,1224870,912285,hes_apc
24/04/2025,1975-05,30,30,10,hes_apc
24/04/2025,1976-05,35,35,10,hes_apc
24/04/2025,1963-04,20,20,10,hes_apc
24/04/2025,1932-08,10,10,10,hes_apc
24/04/2025,1949-03,10,10,10,hes_apc
24/04/2025,2001-05,1090265,1090265,836400,hes_apc
24/04/2025,1999-11,1095030,1095030,864335,hes_apc
24/04/2025,2011-02,1474255,1474255,1056700,hes_apc
24/04/2025,2012-05,1676620,1676620,1186575,hes_apc
24/04/2025,1935-08,10,10,10,hes_apc
24/04/2025,1974-07,40,40,20,hes_apc
24/04/2025,1957-01,25,25,10,hes_apc
24/04/2025,1973-06,45,45,10,hes_apc
24/04/2025,2020-11,1620275,1620275,1074370,hes_apc
24/04/2025,2020-09,1638420,1638420,1068955,hes_apc
24/04/2025,2007-06,1343795,1343795,978180,hes_apc
24/04/2025,2009-09,1524080,1524080,1090745,hes_apc
24/04/2025,1990-09,75,75,30,hes_apc
24/04/2025,1949-04,10,10,10,hes_apc
24/04/2025,1985-03,10,10,10,hes_apc
24/04/2025,1980-03,15,15,10,hes_apc
