dataset,date_ym,n,n_id,n_id_distinct
cog_uk_metadata,2020-08,1080,1080,1030
cog_uk_metadata,2020-09,2055,2055,2035
cog_uk_metadata,2020-10,2685,2685,2670
cog_uk_metadata,2020-11,1000,1000,990
cog_uk_metadata,2020-12,1360,1360,1355
cog_uk_metadata,2021-01,2625,2625,2610
cog_uk_metadata,2021-02,5195,5195,5150
cog_uk_metadata,2021-03,10680,10680,10470
cog_uk_metadata,2021-04,5055,5055,4955
cog_uk_metadata,2021-05,7400,7400,7240
cog_uk_metadata,2021-06,14750,14750,14550
cog_uk_metadata,2021-07,9065,9065,9005
cog_uk_metadata,2021-08,11340,11340,11265
cog_uk_metadata,2021-09,21635,21635,21480
cog_uk_metadata,2021-10,14575,14575,14475
cog_uk_metadata,2021-11,20240,20240,20090
cog_uk_metadata,2021-12,20855,20855,20765
cog_uk_metadata,2022-01,22835,22835,22730
cog_uk_metadata,2022-02,48015,48015,47640
cog_uk_metadata,2022-03,57975,57975,57645
cog_uk_metadata,2022-04,26910,26910,26685
cog_uk_metadata,2022-05,5625,5625,5555
cog_uk_metadata,2022-06,8795,8795,8650
cog_uk_metadata,2022-07,7350,7350,7245
cog_uk_metadata,2022-08,3030,3030,2970
cog_uk_metadata,2022-09,2035,2035,2000
cog_uk_metadata,2022-10,2370,2370,2330
cog_uk_metadata,2022-11,1605,1605,1580
cog_uk_metadata,2022-12,2395,2395,2360
cog_uk_metadata,2023-01,1760,1760,1720
cog_uk_metadata,2023-02,1030,1030,1010
cog_uk_metadata,2023-03,10,10,10
covid_testing_lect,2020-03,25865,25865,18270
covid_testing_lect,2020-04,59460,59460,47660
covid_testing_lect,2020-05,153930,153930,117730
covid_testing_lect,2020-06,190230,190230,124775
covid_testing_lect,2020-07,308975,308975,154620
covid_testing_lect,2020-08,481635,481635,307610
covid_testing_lect,2020-09,486160,486160,291585
covid_testing_lect,2020-10,540880,540880,337320
covid_testing_lect,2020-11,563430,563430,350740
covid_testing_lect,2020-12,686815,686815,410035
covid_testing_lect,2021-01,1004980,1004980,444590
covid_testing_lect,2021-02,1267495,1267495,451615
covid_testing_lect,2021-03,1972135,1972135,594725
covid_testing_lect,2021-04,1669705,1669705,553370
covid_testing_lect,2021-05,2130230,2130230,698145
covid_testing_lect,2021-06,2310130,2310130,897285
covid_testing_lect,2021-07,2113345,2113345,829115
covid_testing_lect,2021-08,2595355,2595355,1070420
covid_testing_lect,2021-09,3389370,3389370,1400390
covid_testing_lect,2021-10,2486035,2486035,1026510
covid_testing_lect,2021-11,2626910,2626910,1051650
covid_testing_lect,2021-12,4593435,4593435,1585375
covid_testing_lect,2022-01,4460250,4460250,1293995
covid_testing_lect,2022-02,3182310,3182310,952580
covid_testing_lect,2022-03,3124495,3124495,963415
covid_testing_lect,2022-04,1475335,1475335,528430
covid_testing_lect,2022-05,712180,712180,264970
covid_testing_lect,2022-06,644190,644190,257110
covid_testing_lect,2022-07,552500,552500,219305
covid_testing_lect,2022-08,414045,414045,161505
covid_testing_lect,2022-09,229415,229415,109530
covid_testing_lect,2022-10,117150,117150,63805
covid_testing_lect,2022-11,79210,79210,44510
covid_testing_lect,2022-12,84775,84775,53650
covid_testing_lect,2023-01,63765,63765,39750
covid_testing_lect,2023-02,46240,46240,29625
covid_testing_lect,2023-03,20495,20495,15145
covid_testing_lect,2023-04,10,10,10
covid_testing_lect,2023-05,10,10,10
covid_testing_lect,2023-06,10,10,10
covid_testing_lect,2023-07,10,10,10
covid_testing_lect,2023-08,10,10,10
covid_testing_lect,2023-09,10,10,10
covid_testing_lect,2023-10,10,10,10
covid_testing_lect,2023-12,10,10,10
covid_testing_lect,2004-02,10,10,10
covid_testing_lect,2004-05,10,10,10
covid_testing_lect,2004-09,10,10,10
covid_testing_lect,2004-12,10,10,10
covid_testing_lect,2005-01,10,10,10
covid_testing_lect,2005-09,10,10,10
covid_testing_lect,2003-02,10,10,10
covid_testing_lect,2001-02,10,10,10
covid_testing_lect,2001-03,10,10,10
covid_testing_lect,2001-04,10,10,10
covid_testing_lect,2001-05,10,10,10
covid_testing_lect,2001-07,10,10,10
covid_testing_lect,2001-10,10,10,10
covid_testing_lect,2001-11,10,10,10
covid_testing_lect,2001-12,10,10,10
covid_testing_lect,2002-01,10,10,10
covid_testing_lect,2002-02,10,10,10
covid_testing_lect,2032-03,10,10,10
covid_testing_lect,2002-05,10,10,10
covid_testing_lect,2002-06,10,10,10
covid_testing_lect,2002-08,10,10,10
covid_testing_lect,2002-11,10,10,10
covid_testing_lect,2002-12,10,10,10
covid_testing_lect,2021-11,10,10,10
deaths,2015-01,5960,5960,5960
deaths,2015-02,5235,5235,5235
deaths,2015-03,5180,5180,5180
deaths,2015-04,4700,4700,4700
deaths,2015-05,4665,4665,4665
deaths,2015-06,4440,4440,4440
deaths,2015-07,4360,4360,4360
deaths,2015-08,4360,4360,4360
deaths,2015-09,4280,4280,4280
deaths,2015-10,4500,4500,4500
deaths,2015-11,4650,4650,4650
deaths,2015-12,4965,4965,4965
deaths,2016-01,5375,5375,5375
deaths,2016-02,4960,4960,4960
deaths,2016-03,5110,5110,5110
deaths,2016-04,4590,4590,4590
deaths,2016-05,4465,4465,4465
deaths,2016-06,4275,4275,4275
deaths,2016-07,4425,4425,4425
deaths,2016-08,4405,4405,4405
deaths,2016-09,4265,4265,4265
deaths,2016-10,4580,4580,4580
deaths,2016-11,4840,4840,4840
deaths,2016-12,5430,5430,5430
deaths,2017-01,5485,5485,5485
deaths,2017-02,4855,4855,4855
deaths,2017-03,5005,5005,5005
deaths,2017-04,4670,4670,4670
deaths,2017-05,4730,4730,4730
deaths,2017-06,4375,4375,4375
deaths,2017-07,4455,4455,4455
deaths,2017-08,4425,4425,4425
deaths,2017-09,4380,4380,4380
deaths,2017-10,4760,4760,4760
deaths,2017-11,4975,4975,4975
deaths,2017-12,6225,6225,6225
deaths,2018-01,6905,6905,6905
deaths,2018-02,4950,4950,4950
deaths,2018-03,5240,5240,5240
deaths,2018-04,4650,4650,4650
deaths,2018-05,4495,4495,4495
deaths,2018-06,4255,4255,4255
deaths,2018-07,4240,4240,4240
deaths,2018-08,4180,4180,4180
deaths,2018-09,4285,4285,4285
deaths,2018-10,4645,4645,4645
deaths,2018-11,4670,4670,4670
deaths,2018-12,5300,5300,5300
deaths,2019-01,5515,5515,5515
deaths,2019-02,4760,4760,4760
deaths,2019-03,4805,4805,4805
deaths,2019-04,4525,4525,4525
deaths,2019-05,4700,4700,4700
deaths,2019-06,4375,4375,4375
deaths,2019-07,4480,4480,4480
deaths,2019-08,4470,4470,4470
deaths,2019-09,4610,4610,4610
deaths,2019-10,4960,4960,4960
deaths,2019-11,5005,5005,5005
deaths,2019-12,5655,5655,5655
deaths,2020-01,5435,5435,5435
deaths,2020-02,4840,4840,4840
deaths,2020-03,5635,5635,5635
deaths,2020-04,7680,7680,7680
deaths,2020-05,5770,5770,5770
deaths,2020-06,4440,4440,4440
deaths,2020-07,4490,4490,4490
deaths,2020-08,4410,4410,4410
deaths,2020-09,4470,4470,4470
deaths,2020-10,5195,5195,5195
deaths,2020-11,5650,5650,5650
deaths,2020-12,6080,6080,6080
deaths,2021-01,6660,6660,6660
deaths,2021-02,5435,5435,5435
deaths,2021-03,4935,4935,4935
deaths,2021-04,4455,4455,4455
deaths,2021-05,4710,4710,4710
deaths,2021-06,4645,4645,4645
deaths,2021-07,4970,4970,4970
deaths,2021-08,4955,4955,4950
deaths,2021-09,5350,5350,5350
deaths,2021-10,5865,5865,5865
deaths,2021-11,5520,5520,5520
deaths,2021-12,5915,5915,5915
deaths,2022-01,5675,5675,5675
deaths,2022-02,4755,4755,4755
deaths,2022-03,5550,5550,5550
deaths,2022-04,5175,5175,5175
deaths,2022-05,4960,4960,4960
deaths,2022-06,4850,4850,4850
deaths,2022-07,5010,5010,5010
deaths,2022-08,4880,4880,4875
deaths,2022-09,4950,4950,4940
deaths,2022-10,5490,5490,5490
deaths,2022-11,5450,5450,5445
deaths,2022-12,6695,6695,6690
deaths,2023-01,6260,6260,6255
deaths,2023-02,130,130,130
diabetes,2017-08,28045,28045,28045
diabetes,2017-09,660,660,660
diabetes,2017-10,785,785,785
diabetes,2017-11,910,910,910
diabetes,2017-12,860,860,860
diabetes,2018-01,1215,1215,1215
diabetes,2018-02,1265,1265,1265
diabetes,2018-03,1455,1455,1455
diabetes,2018-04,1815,1815,1815
diabetes,2018-05,2475,2475,2475
diabetes,2018-06,2590,2590,2590
diabetes,2018-07,2735,2735,2735
diabetes,2018-08,3150,3150,3150
diabetes,2018-09,2935,2935,2935
diabetes,2018-10,4110,4110,4110
diabetes,2018-11,5510,5510,5510
diabetes,2018-12,5370,5370,5370
diabetes,2019-01,9370,9370,9370
diabetes,2019-02,10250,10250,10250
diabetes,2019-03,11660,11660,11660
diabetes,2019-04,12735,12735,12735
diabetes,2019-05,15335,15335,15335
diabetes,2019-06,16700,16700,16700
diabetes,2019-07,20655,20655,20655
diabetes,2019-08,27620,27620,27620
diabetes,2019-09,31375,31375,31375
diabetes,2019-10,41885,41885,41885
diabetes,2019-11,51970,51970,51970
diabetes,2019-12,16480,16480,16480
diabetes,2020-01,10,10,10
dispensed,2015-01,7778100,7778100,2010370
dispensed,2015-02,7731400,7731400,1994515
dispensed,2015-03,8354180,8354180,2095225
dispensed,2015-04,8108945,8108945,2035185
dispensed,2015-05,8015785,8015785,2027780
dispensed,2015-06,8394045,8394045,2089400
dispensed,2015-07,8434720,8434720,2068975
dispensed,2015-08,7976140,7976140,2002690
dispensed,2015-09,8150055,8150055,2041470
dispensed,2015-10,8375715,8375715,2065445
dispensed,2015-11,7917385,7917385,2017595
dispensed,2015-12,9034520,9034520,2141640
dispensed,2016-01,7679185,7679185,1988955
dispensed,2016-02,7971530,7971530,2048350
dispensed,2016-03,8530965,8530965,2116375
dispensed,2016-04,8371765,8371765,2079485
dispensed,2016-05,8273655,8273655,2073710
dispensed,2016-06,8500395,8500395,2101135
dispensed,2016-07,7953035,7953035,1991365
dispensed,2016-08,8575885,8575885,2076890
dispensed,2016-09,8181015,8181015,2040910
dispensed,2016-10,8094155,8094155,2026420
dispensed,2016-11,8445690,8445690,2081985
dispensed,2016-12,8842010,8842010,2117725
dispensed,2017-01,7948905,7948905,2010875
dispensed,2017-02,7705300,7705300,1990545
dispensed,2017-03,8748585,8748585,2144950
dispensed,2017-04,7786860,7786860,1983180
dispensed,2017-05,8661290,8661290,2117445
dispensed,2017-06,8533195,8533195,2107265
dispensed,2017-07,7971000,7971000,1993630
dispensed,2017-08,8618455,8618455,2080535
dispensed,2017-09,8052185,8052185,2023825
dispensed,2017-10,8348710,8348710,2065150
dispensed,2017-11,8373115,8373115,2083055
dispensed,2017-12,8594060,8594060,2099785
dispensed,2018-01,8307325,8307325,2069420
dispensed,2018-02,7628015,7628015,1984035
dispensed,2018-03,8556585,8556585,2098980
dispensed,2018-04,7991685,7991685,2020525
dispensed,2018-05,8686400,8686400,2124890
dispensed,2018-06,8422135,8422135,2098805
dispensed,2018-07,8236855,8236855,2033580
dispensed,2018-08,8655290,8655290,2086485
dispensed,2018-09,7760770,7760770,1977965
dispensed,2018-10,8671155,8671155,2100815
dispensed,2018-11,8392135,8392135,2082115
dispensed,2018-12,8538540,8538540,2088975
dispensed,2019-01,8438120,8438120,2092370
dispensed,2019-02,7778310,7778310,2012300
dispensed,2019-03,8337700,8337700,2095065
dispensed,2019-04,8292365,8292365,2064200
dispensed,2019-05,8811985,8811985,2141125
dispensed,2019-06,8087155,8087155,2055955
dispensed,2019-07,8697910,8697910,2108550
dispensed,2019-08,8594460,8594460,2097055
dispensed,2019-09,8052160,8052160,2040630
dispensed,2019-10,8895370,8895370,2138255
dispensed,2019-11,8374545,8374545,2087940
dispensed,2019-12,8788925,8788925,2127890
dispensed,2020-01,8485810,8485810,2095415
dispensed,2020-02,7984020,7984020,2039770
dispensed,2020-03,9442500,9442500,2258635
dispensed,2020-04,8110185,8110185,1921295
dispensed,2020-05,7989675,7989675,1931175
dispensed,2020-06,8223995,8223995,1993925
dispensed,2020-07,8520785,8520785,2026830
dispensed,2020-08,8043250,8043250,1991980
dispensed,2020-09,8280000,8280000,2024455
dispensed,2020-10,8562910,8562910,2053870
dispensed,2020-11,8167935,8167935,2011805
dispensed,2020-12,9170690,9170690,2119155
dispensed,2021-01,7800765,7800765,1950660
dispensed,2021-02,7631370,7631370,1927660
dispensed,2021-03,8897690,8897690,2107240
dispensed,2021-04,8506180,8506180,2067155
dispensed,2021-05,8260655,8260655,2044785
dispensed,2021-06,8784185,8784185,2137560
dispensed,2021-07,8685535,8685535,2106495
dispensed,2021-08,8597295,8597295,2089610
dispensed,2021-09,8570295,8570295,2112930
dispensed,2021-10,8558680,8558680,2104600
dispensed,2021-11,8831175,8831175,2155915
dispensed,2021-12,9343415,9343415,2187470
dispensed,2022-01,8191025,8191025,2028810
dispensed,2022-02,8010575,8010575,2022245
dispensed,2022-03,9191815,9191815,2193150
dispensed,2022-04,8523015,8523015,2085355
dispensed,2022-05,8928755,8928755,2158995
dispensed,2022-06,8831845,8831845,2165390
dispensed,2022-07,8557600,8557600,2095915
dispensed,2022-08,9296420,9296420,2184220
dispensed,2022-09,8642455,8642455,2116375
dispensed,2022-10,8825715,8825715,2142010
dispensed,2022-11,8986975,8986975,2188265
dispensed,2022-12,8744165,8744165,2211760
dispensed,2023-01,174175,174175,73535
dispensed,2023-02,10365,10365,4990
ecoss,2020-03,16780,16780,16780
ecoss,2020-04,43850,43850,43845
ecoss,2020-05,93000,93000,92970
ecoss,2020-06,83825,83825,83705
ecoss,2020-07,83720,83720,83570
ecoss,2020-08,195330,195330,195095
ecoss,2020-09,134265,134265,134245
ecoss,2020-10,151130,151130,151115
ecoss,2020-11,179430,179430,179350
ecoss,2020-12,192675,192675,192530
ecoss,2021-01,191670,191670,191535
ecoss,2021-02,117545,117545,117460
ecoss,2021-03,133775,133775,133670
ecoss,2021-04,87625,87625,87550
ecoss,2021-05,118965,118965,118890
ecoss,2021-06,237175,237175,236985
ecoss,2021-07,195195,195195,195035
gp_cluster,1959-01,6395,6395,6390
gp_cluster,1960-01,126600,126600,126600
gp_cluster,1970-02,10,10,10
gp_cluster,1974-09,10,10,10
gp_cluster,1995-08,10,10,10
gp_cluster,1999-01,10,10,10
gp_cluster,1999-12,14880,14880,14880
gp_cluster,1900-01,20,20,20
gp_cluster,1900-02,10,10,10
gp_cluster,1900-03,10,10,10
gp_cluster,1900-04,10,10,10
gp_cluster,1900-05,10,10,10
gp_cluster,1900-06,10,10,10
gp_cluster,1900-07,10,10,10
gp_cluster,1900-08,10,10,10
gp_cluster,1900-09,10,10,10
gp_cluster,1900-10,10,10,10
gp_cluster,1900-11,10,10,10
gp_cluster,1900-12,10,10,10
gp_cluster,1901-01,10,10,10
gp_cluster,1901-03,10,10,10
gp_cluster,1901-04,10,10,10
gp_cluster,1901-06,10,10,10
gp_cluster,1901-08,10,10,10
gp_cluster,1901-09,10,10,10
gp_cluster,1901-12,10,10,10
gp_cluster,1902-09,10,10,10
gp_cluster,1902-12,10,10,10
gp_cluster,1903-02,10,10,10
gp_cluster,1903-03,10,10,10
gp_cluster,1903-04,10,10,10
gp_cluster,1903-09,10,10,10
gp_cluster,1903-12,10,10,10
gp_cluster,1904-01,10,10,10
gp_cluster,1904-09,10,10,10
gp_cluster,1904-10,10,10,10
gp_cluster,1904-12,10,10,10
gp_cluster,1905-03,10,10,10
gp_cluster,1905-05,10,10,10
gp_cluster,1905-09,10,10,10
gp_cluster,1905-12,15,15,15
gp_cluster,1906-01,10,10,10
gp_cluster,1906-04,10,10,10
gp_cluster,1906-05,10,10,10
gp_cluster,1906-06,10,10,10
gp_cluster,1906-09,10,10,10
gp_cluster,1906-12,10,10,10
gp_cluster,1907-01,10,10,10
gp_cluster,1907-02,10,10,10
gp_cluster,1907-04,10,10,10
gp_cluster,1907-05,40,40,40
gp_cluster,1907-07,10,10,10
gp_cluster,1907-10,10,10,10
gp_cluster,1907-12,10,10,10
gp_cluster,1908-01,15,15,15
gp_cluster,1908-04,10,10,10
gp_cluster,1908-05,10,10,10
gp_cluster,1908-07,10,10,10
gp_cluster,1908-08,10,10,10
gp_cluster,1908-09,10,10,10
gp_cluster,1908-10,10,10,10
gp_cluster,1908-11,10,10,10
gp_cluster,1908-12,20,20,20
gp_cluster,1909-01,10,10,10
gp_cluster,1909-02,10,10,10
gp_cluster,1909-03,10,10,10
gp_cluster,1909-04,10,10,10
gp_cluster,1909-05,10,10,10
gp_cluster,1909-06,10,10,10
gp_cluster,1909-07,10,10,10
gp_cluster,1909-08,10,10,10
gp_cluster,1909-09,10,10,10
gp_cluster,1909-10,10,10,10
gp_cluster,1909-11,10,10,10
gp_cluster,1909-12,10,10,10
gp_cluster,1910-01,15,15,15
gp_cluster,1910-02,15,15,15
gp_cluster,1910-03,10,10,10
gp_cluster,1910-05,10,10,10
gp_cluster,1911-03,10,10,10
gp_cluster,1912-06,10,10,10
gp_cluster,1912-07,10,10,10
gp_cluster,1913-06,10,10,10
gp_cluster,1913-10,10,10,10
gp_cluster,1914-02,10,10,10
gp_cluster,1914-12,10,10,10
gp_cluster,1915-01,10,10,10
gp_cluster,1915-03,10,10,10
gp_cluster,1915-07,10,10,10
gp_cluster,1916-03,10,10,10
gp_cluster,1916-05,10,10,10
gp_cluster,1916-06,10,10,10
gp_cluster,1916-08,10,10,10
gp_cluster,1917-02,10,10,10
gp_cluster,1917-04,10,10,10
gp_cluster,1917-05,10,10,10
gp_cluster,1917-08,10,10,10
gp_cluster,1917-09,10,10,10
gp_cluster,1917-10,10,10,10
gp_cluster,1917-11,10,10,10
gp_cluster,1917-12,15,15,15
gp_cluster,1918-01,10,10,10
gp_cluster,1918-05,10,10,10
gp_cluster,1918-06,10,10,10
gp_cluster,1918-09,10,10,10
gp_cluster,1918-10,10,10,10
gp_cluster,1918-12,10,10,10
gp_cluster,1919-02,10,10,10
gp_cluster,1919-03,10,10,10
gp_cluster,1919-04,10,10,10
gp_cluster,1919-05,10,10,10
gp_cluster,1919-06,10,10,10
gp_cluster,1919-07,10,10,10
gp_cluster,1919-08,10,10,10
gp_cluster,1919-09,10,10,10
gp_cluster,1919-10,10,10,10
gp_cluster,1919-11,10,10,10
gp_cluster,1919-12,10,10,10
gp_cluster,1920-01,10,10,10
gp_cluster,1920-02,10,10,10
gp_cluster,1920-03,10,10,10
gp_cluster,1920-04,10,10,10
gp_cluster,1920-05,10,10,10
gp_cluster,1920-06,10,10,10
gp_cluster,1920-07,10,10,10
gp_cluster,1920-08,10,10,10
gp_cluster,1920-09,10,10,10
gp_cluster,1920-10,10,10,10
gp_cluster,1920-11,10,10,10
gp_cluster,1920-12,15,15,15
gp_cluster,1921-01,10,10,10
gp_cluster,1921-02,10,10,10
gp_cluster,1921-03,10,10,10
gp_cluster,1921-04,10,10,10
gp_cluster,1921-05,10,10,10
gp_cluster,1921-06,10,10,10
gp_cluster,1921-07,10,10,10
gp_cluster,1921-08,10,10,10
gp_cluster,1921-09,10,10,10
gp_cluster,1921-10,10,10,10
gp_cluster,1921-11,10,10,10
gp_cluster,1921-12,10,10,10
gp_cluster,1922-01,10,10,10
gp_cluster,1922-02,10,10,10
gp_cluster,1922-03,10,10,10
gp_cluster,1922-04,10,10,10
gp_cluster,1922-05,10,10,10
gp_cluster,1922-06,10,10,10
gp_cluster,1922-07,10,10,10
gp_cluster,1922-08,10,10,10
gp_cluster,1922-09,10,10,10
gp_cluster,1922-10,15,15,15
gp_cluster,1922-11,10,10,10
gp_cluster,1922-12,10,10,10
gp_cluster,1923-01,10,10,10
gp_cluster,1923-02,10,10,10
gp_cluster,1923-03,10,10,10
gp_cluster,1923-04,10,10,10
gp_cluster,1923-05,15,15,15
gp_cluster,1923-06,10,10,10
gp_cluster,1923-07,15,15,15
gp_cluster,1923-08,10,10,10
gp_cluster,1923-09,15,15,15
gp_cluster,1923-10,20,20,20
gp_cluster,1923-11,10,10,10
gp_cluster,1923-12,20,20,20
gp_cluster,1924-01,20,20,20
gp_cluster,1924-02,15,15,15
gp_cluster,1924-03,10,10,10
gp_cluster,1924-04,15,15,15
gp_cluster,1924-05,10,10,10
gp_cluster,1924-06,10,10,10
gp_cluster,1924-07,10,10,10
gp_cluster,1924-08,15,15,15
gp_cluster,1924-09,20,20,20
gp_cluster,1924-10,15,15,15
gp_cluster,1924-11,15,15,15
gp_cluster,1924-12,15,15,15
gp_cluster,1925-01,20,20,20
gp_cluster,1925-02,15,15,15
gp_cluster,1925-03,20,20,20
gp_cluster,1925-04,15,15,15
gp_cluster,1925-05,25,25,25
gp_cluster,1925-06,15,15,15
gp_cluster,1925-07,20,20,20
gp_cluster,1925-08,15,15,15
gp_cluster,1925-09,15,15,15
gp_cluster,1925-10,25,25,25
gp_cluster,1925-11,25,25,25
gp_cluster,1925-12,25,25,25
gp_cluster,1926-01,20,20,20
gp_cluster,1926-02,20,20,20
gp_cluster,1926-03,30,30,30
gp_cluster,1926-04,15,15,15
gp_cluster,1926-05,25,25,25
gp_cluster,1926-06,20,20,20
gp_cluster,1926-07,25,25,25
gp_cluster,1926-08,25,25,25
gp_cluster,1926-09,25,25,25
gp_cluster,1926-10,25,25,25
gp_cluster,1926-11,35,35,35
gp_cluster,1926-12,25,25,25
gp_cluster,1927-01,30,30,30
gp_cluster,1927-02,35,35,35
gp_cluster,1927-03,35,35,35
gp_cluster,1927-04,25,25,25
gp_cluster,1927-05,30,30,30
gp_cluster,1927-06,30,30,30
gp_cluster,1927-07,40,40,40
gp_cluster,1927-08,35,35,35
gp_cluster,1927-09,30,30,30
gp_cluster,1927-10,35,35,35
gp_cluster,1927-11,40,40,40
gp_cluster,1927-12,40,40,40
gp_cluster,1928-01,40,40,40
gp_cluster,1928-02,30,30,30
gp_cluster,1928-03,50,50,50
gp_cluster,1928-04,40,40,40
gp_cluster,1928-05,35,35,35
gp_cluster,1928-06,30,30,30
gp_cluster,1928-07,40,40,40
gp_cluster,1928-08,40,40,40
gp_cluster,1928-09,50,50,50
gp_cluster,1928-10,55,55,55
gp_cluster,1928-11,40,40,40
